CLT_ID,FEE_AMT,ATTORNEY_FEES,COURT_COSTS,AMOUNT_EARNED_US,AMOUNT_EARNED_CLT,TOTAL_AMOUNT_EARNED
858,59.73,59.73,,108.24,72.76,181
858,91.48,45.74,,147.2,130,277.2
858,57.75,57.75,,104.64,70.33,174.97
858,103.77,52.77,51,218.47,172.05,390.52
858,107.5,20.79,86.71,124.38,25.32,149.7
858,217.8,91.8,126,391.72,260.88,652.6
858,141.88,77.88,64,189.32,110.68,300
858,96.95,96.95,,179.61,124,303.61
858,53.98,53.98,,97.81,65.75,163.56
858,172.25,107.25,65,259.35,130.65,390
858,124.39,124.39,,233.5,163.67,397.17
858,738.85,622.85,116,1487.02,1122.25,2609.27
870,20,,10,20,0,20
870,50,,25,50,0,50
870,2.05,2.05,,3.91,2.28,6.19
870,9.26,9.26,,17.72,10.34,28.06
870,8.32,8.32,,8.32,0,8.32
870,18.48,18.48,,35.36,20.63,55.99
870,73.55,73.55,,184.56,135.69,320.25
870,14.66,14.66,,28.05,16.36,44.41
870,252.74,138.74,114,401.06,181.28,582.34
870,140.91,140.91,,269.65,157.35,427
870,140.92,140.92,,269.66,157.34,427
871,100,,25,100,0,100
871,129.01,65.01,64,188.41,72.6,261.01
871,16.1,16.1,,22.49,7.82,30.31
871,97.19,33.19,64,127.51,37.06,164.57
871,140.25,8.25,,253.35,138.15,391.5
871,148.25,34.25,114,148.25,0,148.25
871,162.93,54.31,,311.76,181.92,493.68
871,396,49.5,,546.75,351.75,898.5
871,25.62,25.62,,62.93,87.07,150
871,17.63,3.63,14,20.95,4.05,25
871,20.69,20.69,,25.51,5.89,31.4
871,28.72,28.72,,54.95,32.06,87.01
871,164.57,100.57,64,164.57,0,164.57
871,289.64,175.64,114,430.92,172.67,603.59
871,185.16,119.66,65.5,319.86,164.64,484.5
872,33.49,,33.49,33.49,0,33.49
872,31.5,0.99,30.51,32.4,1.09,33.49
872,11.06,11.06,,21.15,12.34,33.49
872,243.2,79.2,164,315.56,88.43,403.99
872,14.39,14.39,,14.39,0,14.39
872,100.47,36.47,64,100.47,0,100.47
872,133.96,33.49,,133.96,0,133.96
872,67.93,67.93,,67.93,0,67.93
872,399.96,133.32,,604.98,250.59,855.57
872,222.72,108.72,114,348.59,153.83,502.42
873,50,,50,50,0,50
873,87.5,10,77.5,138.12,61.88,200
873,132,33,,252.6,147.4,400
873,36.1,36.1,,36.1,0,36.1
873,128.26,14.26,114,141.28,15.92,157.2
873,176.43,23.43,153,197.84,26.16,224
873,12.5,12.5,,29.37,20.63,50
873,129.7,64.85,,245.45,141.47,386.92
873,155.64,51.88,,250.42,115.86,366.28
873,223.84,159.84,64,439.84,264,703.84
875,100,,50,100,0,100
875,35.71,,35.71,35.71,0,35.71
875,33,33,,63.15,36.85,100
875,8.02,8.02,,59.72,63.2,122.92
875,57.35,28.06,29.29,82.97,31.32,114.29
875,213.18,99.18,114,247.46,41.89,289.35
875,231,16.5,,411.84,221.16,633
875,51.76,11.88,14,73.46,26.54,100
875,144.41,30.91,113.5,172.65,34.51,207.16
875,1264.56,1066.56,198,2704.56,1760,4464.56
875,303.58,189.58,114,476.79,211.69,688.48
875,102.96,102.96,,255.62,186.59,442.21
876,40.82,,40.82,40.82,0,40.82
876,44.04,44.04,,284.02,293.31,577.33
876,3.05,3.05,,5.84,3.4,9.24
876,14.08,14.08,,26.93,15.71,42.64
876,151.08,37.08,114,151.08,0,151.08
876,13.16,13.16,,82.07,84.22,166.29
876,196.16,32.16,164,225.54,35.91,261.45
876,52.21,52.21,,99.9,58.29,158.19
876,36.26,36.26,,36.26,0,36.26
876,171.26,57.26,114,223.57,63.93,287.5
876,345.12,86.28,,660.44,385.36,1045.8
876,13.33,13.33,,25.51,14.88,40.39
876,160.37,81.37,79,267.28,130.66,397.94
876,16.44,16.44,,23.68,8.84,32.52
876,14.53,14.53,,27.8,16.22,44.02
876,10.57,10.57,,20.22,11.8,32.02
876,11.58,11.58,,22.15,12.92,35.07
876,12.58,12.58,,24.07,14.04,38.11
876,198.6,84.6,114,226.74,34.4,261.14
876,96.62,96.62,,96.62,0,96.62
876,4.68,4.68,,8.95,5.21,14.16
876,9.74,9.74,,9.74,0,9.74
876,67.83,67.83,,102.31,42.15,144.46
876,24.89,24.89,,211.15,227.64,438.79
876,34.94,11.95,22.99,34.94,0,34.94
876,122.07,122.07,,233.59,136.3,369.89
876,129.11,129.11,,247.06,144.16,391.22
876,132.16,132.16,,347.8,263.56,611.36
876,107.17,107.17,,205.08,119.67,324.75
876,144.79,144.79,,176.9,39.24,216.14
878,20,,20,20,0,20
878,95.54,,95.54,95.54,0,95.54
878,33,33,,63.15,36.85,100
878,76.38,30.19,,112.65,44.33,156.98
878,145.23,31.23,114,173.76,34.88,208.64
878,62.31,18.31,44,79.03,20.43,99.46
878,153.91,40.41,113.5,190.82,45.11,235.93
878,17.47,17.47,,133.72,142.08,275.8
878,33,16.5,,63.14,36.86,100
878,99,49.5,,189.46,110.54,300
878,88.5,71.54,16.96,153.86,79.88,233.74
878,167.71,53.71,114,216.78,59.98,276.76
878,19.8,19.8,,37.89,22.11,60
878,169.72,84.86,,324.78,189.5,514.28
878,23.94,23.94,,23.94,0,23.94
878,81.95,81.95,,156.82,91.5,248.32
878,171.19,171.19,,327.59,191.15,518.74
878,121.25,121.25,,276.27,189.47,465.74
878,278.8,164.8,114,414.38,165.72,580.1
878,231.83,167.83,64,231.83,0,231.83
879,103.9,,103.9,103.9,0,103.9
879,0.09,0.09,,0.09,0,0.09
879,35.15,35.15,,48.31,16.09,64.4
879,33.2,33.2,,33.2,0,33.2
879,34.22,34.22,,65.48,38.21,103.69
879,41.79,31.69,10.1,70.75,35.39,106.14
879,32.97,32.97,,63.09,36.81,99.9
881,20,,20,20,0,20
881,40,,40,40,0,40
881,100,,50,100,0,100
881,55,,55,55,0,55
881,65,,65,65,0,65
881,8.33,,8.33,8.33,0,8.33
881,67.36,,67.36,67.36,0,67.36
881,11.57,,11.57,31.57,29.99,61.56
881,133.25,,133.25,293.17,239.88,533.05
881,66,33,,119.6,80.4,200
881,297,99,,457.8,241.2,699
881,76.01,26.01,50,97.13,31.67,128.8
881,160.01,46.01,114,197.38,56.05,253.43
881,61.02,61.02,,135.5,111.73,247.23
881,40.04,40.04,,72.55,48.77,121.32
881,118.1,59.05,,166.05,71.92,237.97
881,54.06,54.06,,97.96,65.84,163.8
881,134.07,20.07,114,134.07,0,134.07
881,138.07,88.07,50,211.37,109.94,321.31
881,46.2,23.1,,64.96,28.14,93.1
881,41.13,41.13,,74.53,50.1,124.63
881,60.13,60.13,,108.96,73.25,182.21
881,31.14,31.14,,42.3,16.74,59.04
881,53.14,53.14,,96.29,64.73,161.02
881,55.15,55.15,,99.93,67.18,167.11
881,64.15,64.15,,116.24,78.14,194.38
881,24.18,15.18,9,36.51,18.49,55
881,51.18,51.18,,92.74,62.33,155.07
881,13.2,13.2,,23.92,16.08,40
881,257.2,32.2,225,283.35,39.23,322.58
881,127.22,11.22,116,136.33,13.67,150
881,87.23,37.23,50,117.45,45.34,162.79
881,8.25,8.25,,14.95,10.05,25
881,120.25,55.25,65,165.11,67.3,232.41
881,21.79,21.29,0.5,39.07,25.93,65
881,68.29,68.29,,123.75,83.19,206.94
881,46.3,46.3,,46.3,0,46.3
881,65.36,65.36,,65.36,0,65.36
881,92.38,28.38,64,115.43,34.57,150
881,53.39,53.39,,96.75,65.03,161.78
881,21.45,21.45,,38.87,26.13,65
881,97.45,33.45,64,124.61,40.73,165.34
881,154.46,90.46,64,332.68,267.32,600
881,49.5,16.5,,89.7,60.3,150
881,247.5,49.5,,448.5,301.5,750
881,50.53,50.53,,91.56,61.55,153.11
881,177.53,61.53,116,227.49,74.94,302.43
881,187.53,73.53,114,234.25,70.08,304.33
881,36.54,12.54,24,46.72,15.28,62
881,54.56,54.56,,86.39,47.74,134.13
881,109.14,54.57,,197.76,132.92,330.68
881,132.58,8.58,124,139.55,10.45,150
881,12.59,12.59,,70.03,86.15,156.18
881,51.6,51.6,,93.5,62.85,156.35
881,39.62,39.62,,111.16,107.3,218.46
881,50.62,50.62,,91.73,61.66,153.39
881,18.66,18.66,,35.72,25.58,61.3
881,78.67,78.67,,142.56,95.83,238.39
881,34.68,34.68,,34.68,0,34.68
881,29.7,29.7,,53.82,36.18,90
881,47.7,47.7,,86.44,58.11,144.55
881,306.8,76.7,,555.92,373.72,929.64
881,25.74,25.74,,50.3,36.83,87.13
881,30.77,30.77,,48.52,26.63,75.15
881,158.77,94.77,64,272.61,170.76,443.37
881,52.8,52.8,,95.68,64.32,160
881,55.84,55.84,,101.18,68.02,169.2
881,84.9,22.86,,123.67,58.16,181.83
881,51.76,11.88,14,71.06,28.94,100
881,151.76,11.88,64,171.06,28.94,200
881,282.76,28.88,112.5,329.66,70.34,400
881,217.76,44.88,64,290.66,109.34,400
881,147.89,33.89,114,187.41,59.27,246.68
881,68.93,18.93,50,137.38,102.67,240.05
881,39.93,39.93,,129.85,134.88,264.73
881,61.95,61.95,,112.27,75.48,187.75
881,151.99,37.99,114,182.84,46.28,229.12
881,218,104,114,342.92,187.39,530.31
881,165,165,,299,201,500
881,258.07,104.07,114,343.65,128.36,472.01
881,382.09,268.09,114,553,256.37,809.37
881,242.59,177.09,65.5,455.31,319.08,774.39
881,377.13,313.13,64,567.94,286.21,854.15
881,166.13,166.13,,301.04,202.36,503.4
881,454.22,340.22,114,846.25,588.05,1434.3
881,224.31,108.31,116,304.31,120,424.31
881,309.34,195.34,114,486.78,266.16,752.94
881,414.63,350.63,64,835.81,631.77,1467.58
881,388.73,274.73,114,718.73,495,1213.73
881,267.82,153.82,114,332.58,97.15,429.73
881,207.88,143.88,64,324.73,175.27,500
882,25.8,25.8,,129.49,126.74,256.23
882,224.9,95.86,129.04,354.3,158.16,512.46
890,89.16,,89.16,89.16,0,89.16
890,22.24,,22.24,22.24,0,22.24
890,13.5,,13.5,13.5,0,13.5
890,43.32,,21.66,43.32,0,43.32
890,15.44,,7.72,15.44,0,15.44
890,109.7,,54.85,109.7,0,109.7
890,102.58,,102.58,102.58,0,102.58
890,6.06,0.82,5.24,6.72,1,7.72
890,142.08,56.01,86.07,187.57,68.23,255.8
890,37.08,37.08,,127.74,135.98,263.72
890,117.93,33.22,84.71,144.91,40.46,185.37
890,125.22,48.22,77,164.38,58.75,223.13
890,69.41,69.41,,69.41,0,69.41
890,20.42,20.42,,20.42,0,20.42
890,49.47,49.47,,89.64,60.25,149.89
890,54.49,54.49,,98.73,66.37,165.1
890,52.51,52.51,,116.99,96.72,213.71
890,24.52,24.52,,125.55,151.54,277.09
890,21.53,21.53,,27.37,8.75,36.12
890,57.55,57.55,,61.22,5.5,66.72
890,500.13,55.57,,725.78,338.45,1064.23
890,64.59,64.59,,117.03,78.67,195.7
890,62.67,62.67,,113.56,76.34,189.9
890,95.68,31.68,64,121.41,38.59,160
890,2.77,2.77,,5.02,3.37,8.39
890,94.77,94.77,,170.69,113.89,284.58
890,57.85,57.85,,138.91,121.6,260.51
890,97.22,92.92,4.3,172.67,113.18,285.85
890,56.94,56.94,,56.94,0,56.94
890,213.97,99.97,114,278.45,96.72,375.17
890,570.06,190.02,,1033.02,694.44,1727.46
890,152.08,152.08,,367.01,322.4,689.41
890,217.1,103.1,114,217.1,0,217.1
890,838.12,674.12,164,1423.27,877.73,2301
890,125.14,100.3,24.84,189.62,96.72,286.34
890,105.38,105.38,,190.95,128.36,319.31
890,266.4,152.4,114,390.17,185.65,575.82
890,195.45,195.45,,195.45,0,195.45
890,376.48,312.48,64,630.25,380.66,1010.91
890,176.61,176.61,,358.6,272.99,631.59
890,397.68,283.68,114,558.95,414.68,973.63
893,140.36,,140.36,684.22,815.78,1500
893,36.03,36.03,,79.27,64.85,144.12
893,58.21,58.21,,128.05,104.77,232.82
893,25.27,25.27,,55.59,45.49,101.08
893,95.47,95.47,,210.02,171.82,381.84
893,124.64,10.58,114.06,137.33,19.03,156.36
893,68.77,68.77,,151.29,123.77,275.06
893,38.79,38.79,,98.43,89.47,187.9
893,173.46,113.56,59.9,550.26,565.2,1115.46
893,554.57,321.65,232.92,1008.08,680.26,1688.34
894,344.43,233.43,64,606.03,392.4,998.43
895,4,,4,4,0,4
895,25,,25,25,0,25
895,38,,38,38,0,38
895,100,,50,100,0,100
895,81.12,,81.12,88.67,11.33,100
895,324.68,,81.17,415.37,136.05,551.42
895,84.24,,84.24,91.14,10.36,101.5
895,176.66,,88.33,176.66,0,176.66
895,85.52,,85.52,221.1,203.36,424.46
895,95.75,,95.75,204.07,162.48,366.55
895,125,,125,125,0,125
895,140.12,,140.12,196.6,84.72,281.32
895,181.23,,181.23,320.21,208.47,528.68
895,75,25,,165,135,300
895,39.81,20.06,19.75,39.81,0,39.81
895,31.25,6.25,,55.52,36.4,91.92
895,79.29,79.29,,81.31,3.03,84.34
895,180.07,84.32,95.75,281.25,151.77,433.02
895,75,8.33,66.67,85,15,100
895,87.37,87.37,,91.57,6.3,97.87
895,68.64,10.46,58.18,81.18,18.82,100
895,87.5,12.5,,192.5,157.5,350
895,33.71,33.71,,74.16,60.68,134.84
895,56.25,18.75,,101.25,67.5,168.75
895,48.62,8.8,39.82,59.17,15.83,75
895,29.97,29.97,,29.97,0,29.97
895,373.6,171.36,202.24,579.24,308.45,887.69
895,196.45,153.45,43,310.77,171.47,482.24
895,316.4,157.65,158.75,478.03,242.44,720.47
895,383.18,297.66,85.52,518.76,203.36,722.12
895,393.57,202.7,190.87,553.57,240,793.57
896,60,,60,60,0,60
896,25.28,,25.28,39.17,20.83,60
896,211.35,0.87,210.48,212.4,1.57,213.97
896,28.03,28.03,,61.66,50.44,112.1
896,52.04,52.04,,114.48,93.66,208.14
896,82.18,82.18,,180.8,147.92,328.72
896,68.92,68.92,,148.18,118.89,267.07
896,208.08,88.96,119.12,314.83,160.13,474.96
896,310.45,180.08,130.37,507.59,295.71,803.3
896,310.86,158.11,152.75,486.06,262.8,748.86
896,272,166.17,105.83,471.4,299.09,770.49
896,103.57,103.57,,227.85,186.43,414.28
897,28,,28,28,0,28
897,16.05,,16.05,66.71,76,142.71
897,15.45,,15.45,15.45,0,15.45
901,150,,50,150,0,150
901,200,,200,200,0,200
901,21.44,,21.44,32.86,17.14,50
901,191.67,,191.67,191.67,0,191.67
901,139.73,,139.73,139.73,0,139.73
901,169.31,10.23,159.08,181.59,18.41,200
901,31.25,31.25,,68.75,56.25,125
901,71.28,71.28,,156.81,128.29,285.1
901,78.34,78.34,,172.34,141,313.34
901,15.5,11.5,4,29.3,20.7,50
901,100,12.5,,220,180,400
901,72.69,72.69,,159.91,130.83,290.74
901,18.75,18.75,,41.25,33.75,75
901,69.86,69.86,,161.33,137.2,298.53
901,278.32,7.91,270.41,287.81,14.24,302.05
901,171.09,171.09,,245.17,111.12,356.29
901,111.15,111.15,,244.53,200.07,444.6
901,301.1,171.6,129.5,455.22,231.18,686.4
901,310.7,293.66,17.04,663.08,528.58,1191.66
902,9,,9,25.4,24.6,50
902,162.24,,81.12,605.11,664.31,1269.42
902,11.3,,11.3,11.3,0,11.3
902,97.63,,97.63,97.63,0,97.63
902,75.7,,75.7,122.89,70.78,193.67
902,50,50,,110,90,200
902,20.02,20.02,,20.02,0,20.02
902,190.68,31.16,159.52,228.07,56.08,284.15
902,25,12.5,,55,45,100
902,27.54,27.54,,60.58,49.56,110.14
902,120.97,2.73,118.24,124.24,4.91,129.15
902,78.78,78.78,,279.79,301.52,581.31
902,365.6,204.02,161.58,631.2,398.4,1029.6
902,339.67,148.8,190.87,586.67,370.51,957.18
903,50,,25,50,0,50
903,200,,200,200,0,200
903,62.5,,12.5,62.5,0,62.5
903,159.08,,159.08,175.45,24.55,200
913,50,,50,50,0,50
913,75,,75,283,312,595
913,100,,100,100,0,100
913,155.18,31.18,124,235.2,120.04,355.24
913,137.48,72.48,65,224.54,130.59,355.13
913,247.5,49.5,,448.5,301.5,750
913,65.59,41.59,24,99.35,50.65,150
913,27.66,27.66,,76.6,73.4,150
913,226.49,108.99,117.5,357.29,196.2,553.49
915,6.37,,6.37,6.37,0,6.37
915,8.52,,8.52,8.52,0,8.52
915,47.92,,47.92,47.92,0,47.92
915,182.27,68.27,114,258.27,114,372.27
915,54.35,54.35,,185.88,197.3,383.18
915,26.4,26.4,,47.84,32.16,80
915,7.48,7.48,,7.48,0,7.48
915,3.55,3.55,,62.79,88.87,151.66
915,90.61,90.61,,164.19,110.38,274.57
915,37.62,37.62,,58.03,30.61,88.64
915,244.65,16.65,228,264.63,29.98,294.61
915,166.7,50.7,116,207.87,61.76,269.63
915,37.8,37.8,,68.49,46.04,114.53
915,75.88,11.88,64,85.53,14.47,100
915,111.03,111.03,,244.26,199.84,444.1
915,8490.21,2830.07,,8798.97,463.11,9262.08
915,131.19,131.19,,288.61,236.14,524.75
915,140.19,140.19,,308.41,252.34,560.75
915,139.41,139.41,,306.69,250.93,557.62
915,108.53,108.53,,238.76,195.34,434.1
915,117.61,117.61,,258.74,211.7,470.44
915,177.65,177.65,,390.83,319.77,710.6
915,235.79,121.79,114,300.29,96.76,397.05
915,207.88,143.88,64,297.02,133.72,430.74
915,128.95,128.95,,283.69,232.12,515.81
915,113.97,113.97,,250.74,205.15,455.89
917,10,,10,10,0,10
917,16,,16,16,0,16
917,31.15,31.15,,68.52,56.06,124.58
917,75,6.25,,165,135,300
917,65.63,65.63,,144.38,118.13,262.51
917,35.72,35.72,,64.73,43.52,108.25
917,14.75,14.75,,32.45,26.55,59
917,44.86,44.86,,98.68,80.74,179.42
917,67.88,67.88,,149.32,122.17,271.49
917,64.94,64.94,,142.87,116.89,259.76
917,300,150,,300,0,300
917,156,156,,156,0,156
917,103.19,103.19,,103.19,0,103.19
917,119.61,119.61,,216.75,145.71,362.46
919,75,,25,75,0,75
919,200,,50,200,0,200
919,60,,60,60,0,60
919,100,,100,100,0,100
919,5.5,,5.5,5.5,0,5.5
919,67.5,,67.5,67.5,0,67.5
919,90.5,,90.5,90.5,0,90.5
919,206.5,,206.5,206.5,0,206.5
919,100,10,,220,180,400
919,25,25,,55,45,100
919,8.12,8.12,,17.87,14.63,32.5
919,11.12,11.12,,24.47,20.03,44.5
919,2.38,2.38,,5.23,4.27,9.5
919,162.5,12.5,,357.5,292.5,650
919,22.55,22.55,,259.71,355.74,615.45
919,230.28,230.28,,417.29,280.52,697.81
919,191.37,191.37,,573.52,573.23,1146.75
919,168.49,168.49,,226.45,86.95,313.4
919,148.5,148.5,,335.28,280.17,615.45
919,168.6,121.6,47,168.6,0,168.6
919,110.88,110.88,,243.94,199.58,443.52
919,125.95,125.95,,125.95,0,125.95
921,99,33,,179.4,120.6,300
921,69.05,69.05,,151.91,124.28,276.19
921,6.25,6.25,,13.75,11.25,25
921,16.5,16.5,,29.9,20.1,50
921,98.86,82.55,16.31,257.16,237.45,494.61
921,136.05,136.05,,632.46,744.62,1377.08
921,209.51,118.45,91.06,305.71,144.29,450
922,50,,25,50,0,50
922,30,,30,38,12,50
922,750,,50,750,0,750
922,75,,75,75,0,75
922,100,,100,100,0,100
922,16.31,,16.31,20.49,6.27,26.76
922,56.31,,56.31,56.31,0,56.31
922,77.63,,77.63,77.63,0,77.63
922,28.67,,28.67,28.67,0,28.67
922,60.82,,60.82,60.82,0,60.82
922,140.16,,140.16,140.16,0,140.16
922,47.34,0.89,46.45,48.4,1.6,50
922,47.06,1,46.06,48.24,1.76,50
922,137.5,7,130.5,145.9,12.59,158.49
922,120,20,,264,216,480
922,1000,25,,2140,1710,3850
922,41.43,28,13.43,69.65,42.33,111.98
922,198,33,,358.8,241.2,600
922,50,40,10,50,0,50
922,132.06,41,91.06,159.24,40.76,200
922,450,50,,810,540,1350
922,65.75,50,15.75,187.05,181.94,368.99
922,65.95,50,15.95,135.81,104.78,240.59
922,82.95,67,15.95,156.97,111.03,268
922,100,100,,100,0,100
922,191.06,100,91.06,405.98,322.38,728.36
922,391.06,300,91.06,415.54,36.73,452.27
922,406.25,300,106.25,726.4,480.23,1206.63
922,446.25,300,146.25,750.6,456.52,1207.12
922,496.25,300,196.25,802.32,459.12,1261.44
922,457.37,300,157.37,697.83,360.69,1058.52
922,440.86,300,140.86,670.72,591.07,1261.79
922,19.02,19.02,,51.41,48.59,100
922,21.03,21.03,,46.26,37.85,84.11
922,153.09,51.03,,277.41,186.45,463.86
922,39.04,39.04,,63.42,36.58,100
922,48.04,48.04,,105.68,86.46,192.14
922,94.05,94.05,,106.75,19.06,125.81
922,42.07,42.07,,92.56,75.73,168.29
922,38.24,19.12,,61.18,34.4,95.58
922,27.03,26.13,0.9,58.02,46.48,104.5
922,37.13,37.13,,81.68,66.83,148.51
922,53.13,53.13,,96.28,64.72,161
922,43.64,3.14,40.5,46.18,3.82,50
922,97.64,3.14,90.5,100.18,3.82,104
922,3.15,3.15,,6.93,5.66,12.59
922,62.66,46.15,16.51,118.03,83.06,201.09
922,200.21,59.15,141.06,214.76,21.83,236.59
922,3.16,3.16,,6.95,5.69,12.64
922,55.16,55.16,,55.16,0,55.16
922,27.18,27.18,,33.88,10.04,43.92
922,42.18,42.18,,65.31,34.69,100
922,43.5,3.2,40.3,46.1,3.9,50
922,39.21,39.21,,43.53,6.47,50
922,86.6,2.24,41.06,89.28,4.02,93.3
922,93.3,2.24,91.06,95.98,4.02,100
922,22.24,22.24,,48.93,40.04,88.97
922,4.25,4.25,,42.55,57.45,100
922,68.75,6.25,,151.25,123.75,275
922,16.25,16.25,,35.75,29.25,65
922,21.25,21.25,,46.75,38.25,85
922,92.27,92.27,,92.56,0.44,93
922,47.28,47.28,,104.02,85.1,189.12
922,43.15,2.29,40.86,45.89,4.11,50
922,68.15,2.29,65.86,70.89,4.11,75
922,93.15,2.29,90.86,95.89,4.11,100
922,25.29,25.29,,55.63,45.51,101.14
922,50.3,50.3,,110.65,90.53,201.18
922,91.3,91.3,,94.78,5.22,100
922,41.31,41.31,,41.31,0,41.31
922,60.26,44.31,15.95,113.42,79.75,193.17
922,17.32,17.32,,17.32,0,17.32
922,78.33,78.33,,82.66,6.5,89.16
922,35.34,35.34,,77.75,63.61,141.36
922,35.35,35.35,,77.76,63.62,141.38
922,30.37,30.37,,30.37,0,30.37
922,40.37,40.37,,86.07,68.55,154.62
922,80.37,80.37,,124.6,66.35,190.95
922,117.88,27.38,90.5,150.73,49.27,200
922,58.44,47.38,11.06,96.91,57.71,154.62
922,15.41,15.41,,39.88,36.72,76.6
922,14.42,14.42,,31.72,25.95,57.67
922,60.42,60.42,,132.92,108.76,241.68
922,92.73,2.43,90.3,95.64,4.36,100
922,138.73,48.43,90.3,160.72,32.98,193.7
922,21.44,21.44,,47.17,38.6,85.77
922,20.46,20.46,,45.02,36.83,81.85
922,65.46,65.46,,118.61,79.73,198.34
922,23.47,23.47,,40.43,25.44,65.87
922,228.77,98.47,130.3,294.81,99.07,393.88
922,500,12.5,,1100,900,2000
922,22.8,12.5,10.3,33.68,16.32,50
922,99,16.5,,179.4,120.6,300
922,68.56,27.5,41.06,85.14,24.86,110
922,112.5,37.5,,247.5,202.5,450
922,44.51,44.51,,97.92,80.11,178.03
922,57.06,28.53,,125.54,102.72,228.26
922,84.53,34.53,50,112.57,42.05,154.62
922,46.53,46.53,,47.92,2.08,50
922,17.54,17.54,,61.97,66.64,128.61
922,28.54,28.54,,62.78,51.36,114.14
922,33.54,33.54,,73.78,60.37,134.15
922,6.55,6.55,,9.11,3.83,12.94
922,14.55,14.55,,31.55,25.51,57.06
922,92.87,76.56,16.31,257.86,247.5,505.36
922,32.57,32.57,,59.54,40.46,100
922,22.58,22.58,,49.68,40.64,90.32
922,42.58,42.58,,65.55,34.45,100
922,20.59,20.59,,20.59,0,20.59
922,38.59,38.59,,84.89,69.46,154.35
922,87.59,87.59,,101.49,20.84,122.33
922,44.6,44.6,,98.12,80.28,178.4
922,45.92,29.61,16.31,74.93,43.52,118.45
922,79.22,39.61,,174.29,142.6,316.89
922,45.56,39.61,5.95,90.71,67.73,158.44
922,94.63,24.63,70,118.63,35.99,154.62
922,104.63,24.63,80,124.63,29.99,154.62
922,17.04,2.65,14.39,20.22,4.78,25
922,63.72,29.67,34.05,99.32,53.41,152.73
922,37.67,37.67,,42.6,7.4,50
922,132.73,41.67,91.06,146.3,20.36,166.66
922,136.17,45.67,90.5,154.78,27.91,182.69
922,38.68,38.68,,85.09,69.61,154.7
922,87.29,81.68,5.61,87.29,0,87.29
922,103,66.69,36.31,103,0,103
922,55.7,55.7,,64.44,13.1,77.54
922,75.7,75.7,,85.42,14.58,100
922,61.98,31.74,30.24,87.97,38.98,126.95
922,150,18.75,,330,270,600
922,34.81,18.75,16.06,50.89,24.11,75
922,49.5,24.75,,89.7,60.3,150
922,41.75,41.75,,91.85,75.16,167.01
922,223.05,82.75,140.3,266.23,64.78,331.01
922,94.82,3.76,91.06,97.86,4.57,102.43
922,162.81,11.77,151.04,176.93,21.18,198.11
922,48.78,48.78,,107.31,87.79,195.1
922,155.03,88.78,66.25,235.07,120.06,355.13
922,105.65,14.79,90.86,123.39,26.61,150
922,24.81,24.81,,54.58,44.66,99.24
922,67.83,67.83,,149.23,122.1,271.33
922,95.84,95.84,,120.88,37.56,158.44
922,48.85,48.85,,157.63,163.18,320.81
922,88.41,3.86,84.55,93.05,6.95,100
922,39.81,23.86,15.95,105.93,99.18,205.11
922,40.87,40.87,,41.7,1.24,42.94
922,35.38,4.88,30.5,41.23,8.77,50
922,9.92,9.92,,21.83,17.86,39.69
922,35.23,4.93,30.3,41.14,8.86,50
922,138.24,96.93,41.31,216.96,118.08,335.04
922,20.94,20.94,,46.06,37.68,83.74
922,33.94,33.94,,74.67,61.09,135.76
922,19.01,2.95,16.06,21.41,3.59,25
922,127.01,35.95,91.06,156.21,43.79,200
922,21.96,21.96,,21.96,0,21.96
922,38.97,38.97,,38.97,0,38.97
922,72.97,72.97,,161.67,133.05,294.72
922,125,125,,275,225,500
922,346.81,150,196.81,519.52,259.06,778.58
922,447.17,350,97.17,608.85,242.51,851.36
922,357.53,227.03,130.5,577.75,330.32,908.07
922,113.05,113.05,,124.14,16.63,140.77
922,295.23,154.17,141.06,423.79,192.85,616.64
922,184.14,178.19,5.95,250.48,99.52,350
922,150.25,150.25,,211.84,92.39,304.23
922,407.37,266.31,141.06,564.42,235.58,800
922,237.42,106.36,131.06,312.62,112.8,425.42
922,134.4,134.4,,330.01,293.41,623.42
922,153.51,153.51,,242.41,133.34,375.75
922,205.52,205.52,,265.36,89.77,355.13
922,217.84,201.53,16.31,353.92,204.1,558.02
922,101.57,101.57,,223.44,182.81,406.25
922,392.03,295.58,96.45,708.14,474.17,1182.31
922,193.64,193.64,,296,153.54,449.54
922,114.7,114.7,,147.96,49.88,197.84
922,268.76,268.76,,424.06,232.95,657.01
922,246.72,155.86,90.86,397.4,226.02,623.42
922,171.86,171.86,,261.64,134.67,396.31
922,133.93,133.93,,143.71,14.67,158.38
922,102.94,102.94,,226.47,185.3,411.77
922,172.94,172.94,,234.74,92.69,327.43
922,122.95,122.95,,302.37,269.13,571.5
923,50,,50,50,0,50
924,25,25,,55,45,100
924,100,50,,220,180,400
924,990,990,,1656.67,969.41,2626.08
924,301.02,301.02,,301.02,0,301.02
924,329.19,329.19,,329.19,0,329.19
924,288.45,288.45,,447.21,238.15,685.36
924,348.55,348.55,,348.55,0,348.55
924,322.56,322.56,,322.56,0,322.56
924,370.65,370.65,,553.71,274.6,828.31
924,266.72,266.72,,351.02,126.44,477.46
924,184.97,184.97,,184.97,0,184.97
924,403.99,403.99,,403.99,0,403.99
939,75.56,,75.56,75.56,0,75.56
939,140.7,,140.7,224.19,125.24,349.43
939,10,10,,26,24,50
939,150,25,,330,270,600
